longitude,latitude,hrc_score,trend_score
-4.150018983,52.95024221,3.407999,0.08996146712
-4.050018526,52.95024221,3.4150612,0.09845523834
-3.950018068,52.95024221,3.547998,0.09490181986
-3.850017611,52.95024221,3.1797533,0.07484864879
-3.750017154,52.95024221,3.5742536,0.05855649295
-3.650016696,52.95024221,3.829875,0.06949145049
-3.550016239,52.95024221,3.7751143,0.07011308368
-3.450015781,52.95024221,3.4402845,0.06529767338
-3.350015324,52.95024221,3.1100392,0.06107085849
-3.250014866,52.95024221,3.066593,0.06229705763
-3.150014409,52.95024221,3.0866165,0.05960116976
-3.050013952,52.95024221,3.1230974,0.05449706928
-2.950013494,52.95024221,3.1066024,0.05361950221
-2.850013037,52.95024221,3.1438782,0.05715642764
-2.750012579,52.95024221,3.2738354,0.06195050197
-4.250019441,53.05024267,3.5078495,0.2070172235
-4.150018983,53.05024267,3.4326882,0.1699569717
-4.050018526,53.05024267,3.2702267,0.1166242934
-3.950018068,53.05024267,3.1901603,0.07729180634
-3.850017611,53.05024267,3.1918213,0.04475584968
-3.750017154,53.05024267,3.1600525,0.03154828622
-3.650016696,53.05024267,3.2447891,0.02942044424
-3.550016239,53.05024267,3.2380576,0.04839878655
-3.450015781,53.05024267,3.227789,0.06030668721
-3.350015324,53.05024267,3.109676,0.06581527981
-3.250014866,53.05024267,3.0823495,0.0690175088
-3.150014409,53.05024267,3.077226,0.06759707188
-3.050013952,53.05024267,3.1217613,0.05744204891
-2.950013494,53.05024267,3.1831365,0.05608079685
-2.850013037,53.05024267,3.2321541,0.05834426125
-2.750012579,53.05024267,3.278012,0.06413702179
-4.350019898,53.15024312,3.3460577,0.0513739663
-4.250019441,53.15024312,3.382064,0.1074365888
-4.150018983,53.15024312,3.3249366,0.1359676758
-4.050018526,53.15024312,3.2563434,0.1161682613
-3.950018068,53.15024312,3.2005935,0.07686541081
-3.850017611,53.15024312,3.1212802,0.02552567718
-3.750017154,53.15024312,3.1057367,0.03624646112
-3.650016696,53.15024312,3.1030064,0.03970986907
-3.550016239,53.15024312,3.1037319,0.0446809416
-3.450015781,53.15024312,3.1017427,0.05191412385
-3.350015324,53.15024312,3.0812285,0.06017830709
-3.250014866,53.15024312,3.0199068,0.06313750367
-3.150014409,53.15024312,3.0258722,0.06264225122
-3.050013952,53.15024312,3.07797,0.05095611887
-2.950013494,53.15024312,3.1518724,0.05573608047
-2.850013037,53.15024312,3.2963512,0.06217906257
-2.750012579,53.15024312,3.3572526,0.06545504005
-4.450020356,53.25024358,3.419282,0.01372291558
-4.350019898,53.25024358,3.4279559,0.02390834727
-4.250019441,53.25024358,3.4258215,0.03362588859
-3.450015781,53.25024358,3.1552742,0.008559899729
-3.350015324,53.25024358,3.160137,0.01163854835
